poi_id	poi_name	latitude	longitude	da_obs	da_contrib_obs	da_ratio_obs	da_actual_obs	hw_id	da_seg_cum	missing_obs	da_ratio	falcone_class
02383500	COOSAWATTEE RIVER NEAR PINE CHAPEL, GA	34.564167	-84.83305	831.0	831.0	1.0	831.0	710	832.0829152343749	0	0.9986985488891214	Non-ref
02384500	CONASAUGA RIVER AT GA 286, NEAR ETON, GA	34.8275	-84.850975	252.0	252.0	1.0	252.0	952	252.39831686093748	273	0.9984218719605926	Non-ref
02384540	MILL CREEK NEAR CRANDALL, GA	34.871944	-84.721275	8.24	8.24	1.0	8.239999771118164	952	8.54384155625	1491	0.9644373338232649	Ref
02385800	HOLLY CREEK NEAR CHATSWORTH, GA	34.716667	-84.77	64.0	64.0	1.0	64.0	952	64.4451772625	0	0.9930921555124802	Non-ref
02387000	CONASAUGA RIVER AT TILTON, GA	34.666916	-84.92792	687.0	687.0	1.0	687.0	952	688.0866281843751	0	0.9984207974114505	Non-ref
02388320	HEATH CREEK NEAR ARMUCHEE, GA	34.371666	-85.263885	16.6	16.6	1.0	16.600000381469727	711	16.7221059921875	425	0.9926979525919271	Non-ref
02392000	ETOWAH RIVER AT CANTON, GA	34.23993	-84.494675	613.0		1.0	613.0	714	614.4956640093751	0	0.9975660300031796	Non-ref
02394000	ETOWAH RIVER AT ALLATOONA DAM, ABV CARTERSVILLE,GA	34.16297	-84.74108	1122.0	1122.0	1.0	1122.0	714	1122.876299565625	0	0.9992195938537807	Non-ref
02395120	TWO RUN CREEK NEAR KINGSTON, GA	34.24278	-84.889725	33.1	33.1	1.0	33.099998474121094	713	32.924187865625	0	0.9946885010090393	Ref
02398000	CHATTOOGA RIVER AT SUMMERVILLE, GA	34.46639	-85.33611	192.0	192.0	1.0	192.0	995	191.8137416890625	0	0.9990299046305339	Non-ref
02398300	CHATTOOGA RIVER ABOVE GAYLESVILLE AL	34.29037	-85.509125	366.0	366.0	1.0	366.0	995	366.12952225937505	1369	0.9996462392363888	Non-ref
02399200	LITTLE RIVER NEAR BLUE POND AL	34.288982	-85.68052	199.0	199.0	1.0	199.0	995	199.129980590625	0	0.9993472575538879	Non-ref
02400100	TERRAPIN CREEK AT ELLISVILLE AL	34.065098	-85.61413	252.0	252.0	1.0	252.0	996	253.1955071546875	0	0.9952783239792754	Non-ref
02401000	BIG WILLS CREEK NEAR REECE CITY	34.098152	-86.038025	182.0	182.0	1.0	182.0	1249	183.40801784687503	2099	0.9923230300212362	Non-ref
02401390	BIG CANOE CREEK AT ASHVILLE AL	33.83982	-86.26276	141.0	141.0	1.0	141.0	1245	141.3822732609375	1	0.9972961726239048	Non-ref
02404400	CHOCCOLOCCO CREEK AT JACKSON SHOAL NR LINCOLN AL	33.54844	-86.09692	481.0	481.0	1.0	481.0	1247	479.42003145468755	1374	0.9967152421095377	Non-ref
02405500	KELLY CREEK NEAR VINCENT AL	33.44761	-86.386925	193.0	193.0	1.0	193.0	1211	194.0287308625	2099	0.994698048799644	Non-ref
02406500	TALLADEGA CREEK AT ALPINE AL	33.359554	-86.23414	150.0	150.0	1.0	150.0	1212	151.1649358171875	2464	0.9922936108768218	Non-ref
02408540	HATCHET CREEK BELOW ROCKFORD AL	32.91679	-86.27025	263.0	263.0	1.0	263.0	1220	264.0439034046875	0	0.9960464779105785	Ref
02412000	TALLAPOOSA RIVER NEAR HEFLIN, ALA.	33.622887	-85.51329	448.0	448.0	1.0	448.0	991	447.9081581718751	0	0.999794995919364	Non-ref
02413300	LITTLE TALLAPOOSA RIVER NEAR NEWELL AL	33.437336	-85.39912	406.0	406.0	1.0	406.0	990	406.31399493281253	324	0.9992272111304843	Non-ref
02415000	HILLABEE CREEK NEAR HACKNEYVILLE AL	33.0654	-85.87802	190.0	190.0	1.0	190.0	1208	189.8676086109375	1734	0.9993032032154605	Ref
02419000	UPHAPEE CREEK NEAR TUSKEGEE AL	32.476803	-85.694954	333.0	333.0	1.0	333.0	1191	333.97562899375	0	0.99707874195285	Non-ref
02421000	CATOMA CREEK NEAR MONTGOMERY AL	32.30736	-86.299416	290.0	290.0	1.0	290.0	1183	290.61550388750004	28	0.9978820679582934	Non-ref
02423130	CAHABA RIVER AT TRUSSVILLE, AL.	33.622326	-86.599434	19.7	19.7	1.0	19.700000762939453	1175	19.9828447671875	2830	0.9858456587366136	Non-ref
02423380	CAHABA RIVER NEAR MOUNTAIN BROOK AL	33.481773	-86.71277	140.0	140.0	1.0	140.0	1175	140.22811312500002	975	0.9983732710943869	Non-ref
02423496	CAHABA RIVER NEAR HOOVER, AL	33.369278	-86.78416	226.0	226.0	1.0	226.0	1175	226.73912657187503	2677	0.9967401895603548	Non-ref
02423500	CAHABA RIVER NEAR ACTON AL	33.363445	-86.81304	230.0		1.0	230.0	1175	229.385660203125	2344	0.9973289574048912	Non-ref
02424000	CAHABA RIVER AT CENTREVILLE AL	32.945126	-87.13916	1027.0	1027.0	1.0	1027.0	1175	1027.0725246984375	0	0.999929386974441	Non-ref
02427250	PINE BARREN CREEK NEAR SNOW HILL, AL.	31.996258	-87.06832	261.0	261.0	1.0	261.0	1154	262.80146553125	3195	0.9931451465553726	Ref
02430085	RED BUD CREEK NR MOORES MILL, MS	34.466667	-88.28361	15.7	15.7	1.0	15.699999809265137	1137	15.725218604687502	3	0.9983962833168597	Ref
02430880	CUMMINGS CREEK NR FULTON, MS	34.304443	-88.37111	19.1	19.1	1.0	19.100000381469727	1138	18.535939565625	10	0.9704680207026612	Ref
02436500	TOWN CREEK NR NETTLETON, MS	34.059166	-88.62806	620.0	620.0	1.0	620.0	1136	620.2052597750001	329	0.9996690454139738	Non-ref
02438000	BUTTAHATCHEE RIVER BELOW HAMILTON AL	34.106213	-87.98948	277.0		1.0	277.0	1142	280.0132586515625	3560	0.9892388715231799	Ref
02439400	BUTTAHATCHEE RIVER NR ABERDEEN, MS	33.79	-88.31528	798.0	798.0	1.0	798.0	1142	795.1128076015625	1	0.9963819644129857	Non-ref
02443500	LUXAPALLILA CREEK NR COLUMBUS, MS	33.514168	-88.39528	715.0	715.0	1.0	715.0	1135	721.3626160515626	368	0.9911797258272284	Non-ref
02446500	SIPSEY RIVER NR ELROD, AL	33.25706	-87.776405	528.0		1.0	528.0	1125	528.479722421875	0	0.9990922595484335	Non-ref
02448000	NOXUBEE RIVER AT MACON, MS	33.07236	-88.55878	768.0	768.0	1.0	768.0	1122	771.278947346875	366	0.9957486881261906	Non-ref
02448900	BODKA CREEK NEAR GEIGER, AL.	32.807076	-88.31197	158.0	158.0	1.0	158.0	1124	159.29550233906252	3560	0.9918673012103943	Ref
02450000	MULBERRY FORK NEAR GARDEN CITY, AL.	34.012043	-86.736664	358.0	358.0	1.0	358.0	1118	367.9785687953125	1554	0.9728827446990178	Non-ref
02450180	MULBERRY FORK NEAR ARKADELPHIA, AL.	33.872047	-86.92222	487.0	487.0	1.0	487.0	1118	488.47066083593757	731	0.9969892545164928	Non-ref
02450250	SIPSEY FORK NEAR GRAYSON AL	34.285378	-87.39891	92.1	92.1	1.0	92.0999984741211	1117	93.706358953125	0	0.9828575083169386	Ref
02453000	BLACKWATER CREEK NEAR MANCHESTER AL	33.90844	-87.25695	181.0	181.0	1.0	181.0	1119	182.6601942265625	2193	0.9909110234247135	Non-ref
02455000	LOCUST FORK NEAR CLEVELAND, AL.	34.024544	-86.57416	303.0	303.0	1.0	303.0	1116	303.156583934375	2192	0.9994834882609414	Non-ref
02455980	TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL	33.711212	-86.6961	27.4	27.4	1.0	27.399999618530273	1116	28.912751318750004	2738	0.9476787358095974	Non-ref
02456500	LOCUST FORK AT SAYRE, AL.	33.709827	-86.98333	885.0	885.0	1.0	885.0	1116	888.4501637265626	366	0.996116649118403	Non-ref
02457595	FIVEMILE CREEK NEAR REPUBLIC, AL	33.59705	-86.86805	51.9		1.0	51.900001525878906	1116	51.5751531625	2697	0.9937408795023459	Non-ref
02461500	VALLEY CREEK NEAR BESSEMER, AL	33.419277	-86.98277	52.5		1.0	52.5	1077	54.823810848437496	3042	0.9576131098426967	Non-ref
02462000	VALLEY CREEK NEAR OAK GROVE AL	33.44733	-87.122215	148.0	148.0	1.0	148.0	1077	148.7625195703125	0	0.9948742494244185	Non-ref
02464000	NORTH RIVER NEAR SAMANTHA AL	33.479282	-87.59723	223.0	223.0	1.0	223.0	1080	224.6333217171875	0	0.9927289428625204	Ref
02464146	TURKEY CREEK NEAR TUSCALOOSA	33.41345	-87.51056	6.16	6.16	1.0	6.159999847412109	1080	6.117220807812501	1213	0.993055350542325	Ref
02464360	BINION CREEK BELOW GIN CREEK NEAR SAMANTHA AL	33.424835	-87.64251	57.2	57.2	1.0	57.20000076293945	1080	57.524690871875	2545	0.9943556392217955	Ref
02465493	ELLIOTTS CREEK AT MOUNDVILLE AL	32.997345	-87.62223	32.3	32.3	1.0	32.29999923706055	1071	33.4443638921875	0	0.965783034211206	Ref
02467500	SUCARNOOCHEE RIVER AT LIVINGSTON AL	32.573746	-88.19336	607.0		1.0	607.0	1101	608.7947673828124	1	0.9970519336253035	Ref
02469800	SATILPA CREEK NEAR COFFEEVILLE AL	31.744326	-88.02251	164.0	164.0	1.0	164.0	1239	163.27854545312502	0	0.9956008869092988	Ref
02471001	CHICKASAW CREEK NEAR KUSHLA AL	30.802965	-88.14333	125.0	125.0	1.0	125.0	1100	126.2096485671875	314	0.99041556187724	Non-ref
02472000	LEAF RIVER NR COLLINS, MS	31.706944	-89.406944	743.0	743.0	1.0	743.0	1058	744.2914620390625	1	0.9982648436735733	Ref
02472500	BOUIE CREEK NR HATTIESBURG, MS	31.425833	-89.41472	304.0	304.0	1.0	304.0	1059	304.81311581250003	12	0.9973324119917458	Ref
02473500	TALLAHALA CREEK AT LAUREL, MS	31.680834	-89.115555	238.0	238.0	1.0	238.0	1057	241.70748153125	1	0.984661287653313	Non-ref
02474500	TALLAHALA CREEK NR RUNNELSTOWN, MS	31.332777	-89.1125	612.0	612.0	1.0	612.0	1057	613.84987433125	447	0.9969864385273919	Non-ref
02475500	CHUNKY RIVER NR CHUNKY, MS	32.32611	-88.909164	369.0	369.0	1.0	369.0	1064	372.838658853125	8	0.9897042359691643	Non-ref
02476500	SOWASHEE CREEK AT MERIDIAN, MS	32.36778	-88.67722	52.1	52.1	1.0	52.099998474121094	1064	51.985148576562494	3	0.9977955873143518	Non-ref
02476600	OKATIBBEE CREEK AT ARUNDEL, MS	32.298332	-88.75361	342.0	342.0	1.0	342.0	1064	351.8568652953125	0	0.9719861504278461	Non-ref
02477000	CHICKASAWHAY RIVER AT ENTERPRISE, MS	32.175835	-88.819725	918.0	918.0	1.0	918.0	1064	918.260452534375	8	0.9997163631150007	Non-ref
02477990	BUCKATUNNA CREEK NR DENHAM, MS	31.694166	-88.519165	492.0	492.0	1.0	492.0	1068	492.106275259375	1915	0.9997840400240395	Non-ref
02479130	BLACK CREEK NR BROOKLYN, MS	31.051945	-89.20417	355.0	355.0	1.0	355.0	1046	358.5680531859375	732	0.9900491603916335	Non-ref
02479155	CYPRESS CREEK NR JANICE, MS	31.025278	-89.01667	52.6	52.6	1.0	52.599998474121094	1046	53.349619946875	1	0.9859488882301247	Ref
02479160	BLACK CREEK NR WIGGINS, MS	30.853333	-88.91361	701.0	701.0	1.0	701.0	1046	700.7830878078125	1914	0.9996905674861805	Non-ref
02479300	RED CREEK AT VESTRY, MS	30.73611	-88.78111	441.0	441.0	1.0	441.0	1045	445.34583387343747	0	0.9902416649199586	Ref
02479560	ESCATAWPA RIVER NEAR AGRICOLA MS	30.811855	-88.458626	562.0	562.0	1.0	562.0	1051	562.108991546875	0	0.9998061024667564	Ref
02479945	BIG CREEK AT COUNTY RD 63 NEAR WILMER, AL.	30.85602	-88.3339	31.48	31.48	1.0	31.479999542236328	1051	32.8484655828125	3459	0.9583400315267023	Ref
02480002	HAMILTON CREEK AT SNOW ROAD NEAR SEMMES, AL.	30.726023	-88.2764	8.22	8.22	1.0	8.220000267028809	1051	8.2939809421875	3458	0.9910801971122952	Non-ref
02481000	BILOXI RIVER AT WORTHAM, MS	30.55861	-89.12194	96.2	96.2	1.0	96.19999694824219	1044	96.7160605421875	375	0.9946641375687525	Ref
02481510	WOLF RIVER NR LANDON, MS	30.48361	-89.274445	308.0	308.0	1.0	308.0	1043	309.4604049234375	1	0.9952808020017978	Ref
02481880	PEARL RIVER AT BURNSIDE, MS	32.84139	-89.09778	520.0	520.0	1.0	520.0	1255	517.899515503125	273	0.9959606067367789	Non-ref
02482000	PEARL RIVER AT EDINBURG, MS	32.79889	-89.335	904.0	904.0	1.0	904.0	1255	905.4606297953126	1	0.998386865483436	Non-ref
02483000	TUSCOLAMETA CREEK AT WALNUT GROVE, MS	32.588333	-89.465	411.0	411.0	1.0	411.0	988	398.12872037343755	763	0.9686830179402373	Non-ref
02484000	YOCKANOOKANY RIVER NR KOSCIUSKO, MS	33.032223	-89.577774	303.0	303.0	1.0	303.0	989	307.118029840625	4	0.9865913771237657	Non-ref
02484500	YOCKANOOKANY RIVER NR OFAHOMA, MS	32.706112	-89.67194	469.0	469.0	1.0	469.0	989	476.56084024218757	369	0.9841345750558415	Non-ref
02490500	BOGUE CHITTO NR TYLERTOWN, MS	31.176945	-90.27944	492.0	492.0	1.0	492.0	959	491.8937115265625	260	0.9997839665174036	Non-ref
03007800	Allegheny River at Port Allegany, PA	41.818676	-78.29279	248.0		1.0	248.0	1675	252.81489595468753	0	0.9809548565700397	Non-ref
03010500	Allegheny River at Eldred, PA	41.963398	-78.38613	550.0		1.0	550.0	1675	549.2835615546875	0	0.9986973846448864	Non-ref
03010655	Oswayo Creek at Shinglehouse, PA	41.96173	-78.19807	98.7		1.0	98.69999694824219	1675	98.5038850421875	0	0.9980130505357814	Ref
03011800	Kinzua Creek near Guffey, PA	41.766453	-78.71864	38.8		1.0	38.79999923706055	1676	39.057758315625	0	0.9934005665025241	Ref
03014500	CHADAKOIN RIVER AT FALCONER NY	42.1125	-79.20389	194.0		1.0	194.0	1820	193.03075424531252	0	0.9950038878624357	Non-ref
03015000	Conewango Creek at Russell, PA	41.938114	-79.1331	816.0		1.0	816.0	1820	814.0955415609376	0	0.9976661048540901	Non-ref
03015500	Brokenstraw Creek at Youngsville, PA	41.85256	-79.31727	321.0		1.0	321.0	1677	321.00615338906255	0	0.9999808309311283	Ref
03020500	Oil Creek at Rouseville, PA	41.481728	-79.69533	283.0		1.0	283.0	1725	301.2257796375	0	0.9394946220757293	Non-ref
03021350	French Creek near Wattsburg, PA	42.01533	-79.78255	92.0		1.0	92.0	1681	96.142273709375	0	0.9569151680155128	Ref
03023100	French Creek at Meadville, PA	41.632553	-80.15951	788.0		1.0	788.0	1681	793.0114340421875	2830	0.9936805021629476	Non-ref
03024000	French Creek at Utica, PA	41.437553	-79.955894	1028.0		1.0	1028.0	1681	1026.4074843171875	0	0.998450860230727	Non-ref
03026500	Sevenmile Run near Rasselas, PA	41.631172	-78.57669	7.84		1.0	7.840000152587891	1652	7.848076303125001	0	0.9989709388358144	Ref
03028000	West Branch Clarion River at Wilcox, PA	41.57534	-78.692245	63.0		1.0	63.0	1652	64.1775760296875	0	0.9816512853470382	Ref
03029500	Clarion River at Cooksburg, PA	41.33062	-79.20893	807.0		1.0	807.0	1652	807.6142864828125	0	0.9992393813568012	Non-ref
03030500	Clarion River near Piney, PA	41.192562	-79.44005	951.0		1.0	951.0	1652	967.4035031640626	0	0.9830437835810889	Non-ref
03032500	Redbank Creek at St. Charles, PA	40.99451	-79.39421	528.0		1.0	528.0	1642	533.0323468640626	0	0.9905590216172266	Non-ref
03034000	Mahoning Creek at Punxsutawney, PA	40.93923	-79.00837	158.0		1.0	158.0	1638	158.1518892390625	0	0.9990395989589924	Non-ref
03034500	Little Mahoning Creek at McCormick, PA	40.836174	-79.11004	87.4		1.0	87.4000015258789	1638	88.5944570546875	365	0.9865177171516354	Non-ref
03038000	Crooked Creek at Idaho, PA	40.65479	-79.34865	191.0		1.0	191.0	1641	190.62614182968753	0	0.998042627380563	Non-ref
03040000	Stonycreek River at Ferndale, PA	40.28563	-78.92058	451.0		1.0	451.0	1644	453.8878019453125	365	0.9936376304167336	Non-ref
03041500	Conemaugh River at Seward, PA	40.41924	-79.02614	715.0		1.0	715.0	1644	719.528652109375	1	0.9937060850932082	Non-ref
03042000	Blacklick Creek at Josephine, PA	40.477013	-79.1867	193.0		1.0	193.0	1643	193.06615465000002	0	0.9996573472439022	Non-ref
03042280	Yellow Creek near Homer City, PA	40.572567	-79.10336	57.4		1.0	57.400001525878906	1643	57.481436440625004	0	0.9985832832338799	Non-ref
03042500	Two Lick Creek at Graceton, PA	40.51729	-79.1717	171.0		1.0	171.0	1643	172.1069690828125	0	0.9935681333027261	Non-ref
03045000	Loyalhanna Creek at Kingston, PA	40.292572	-79.34059	172.0		1.0	172.0	1636	171.76843955468752	0	0.9986537183412065	Non-ref
03049000	Buffalo Creek near Freeport, PA	40.716446	-79.69991	137.0		1.0	137.0	1758	137.62598618437502	346	0.9954515407901499	Ref
03049800	Little Pine Creek near Etna, PA	40.520348	-79.93811	5.78		1.0	5.78000020980835	1760	6.176020846875001	0	0.9358777039641902	Ref
03050000	TYGART VALLEY RIVER NEAR DAILEY, WV	38.809277	-79.88174	185.0	185.0	1.0	185.0	1629	188.997866740625	2757	0.978847027167182	Ref
03051000	TYGART VALLEY RIVER AT BELINGTON, WV	39.02927	-79.935905	406.0	406.0	1.0	406.0	1629	419.13909842031256	1	0.9686521766405656	Non-ref
03052000	MIDDLE FORK RIVER AT AUDRA, WV	39.039543	-80.06814	148.0	148.0	1.0	148.0	1629	151.46344907343752	2830	0.9771334332168928	Non-ref
03052500	SAND RUN NEAR BUCKHANNON, WV	38.96399	-80.15258	14.3	14.3	1.0	14.300000190734863	1629	15.59264174375	1	0.9170992591083377	Non-ref
03053500	BUCKHANNON RIVER AT HALL, WV	39.05121	-80.114525	277.0		1.0	277.0	1629	280.015681959375	1	0.9892303104659241	Non-ref
03054500	TYGART VALLEY RIVER AT PHILIPPI, WV	39.150375	-80.03869	914.0	914.0	1.0	914.0	1629	924.36880809375	0	0.9887828234759103	Non-ref
03056250	THREE FORK CREEK NR GRAFTON, WV	39.33648	-79.99341	96.8	96.8	1.0	96.80000305175781	1630	96.98672791562501	1371	0.9980747379782764	Non-ref
03061000	WEST FORK RIVER AT ENTERPRISE, WV	39.42231	-80.27592	759.0		1.0	759.0	1574	757.00473708125	371	0.9973711951004612	Non-ref
03061500	BUFFALO CREEK AT BARRACKVILLE, WV	39.50397	-80.17202	116.0	116.0	1.0	116.0	1578	116.00527366875002	0	0.9999545394051216	Non-ref
03065000	DRY FORK AT HENDRICKS, WV	39.07233	-79.62284	349.0	349.0	1.0	349.0	1580	347.03890254218754	731	0.9943808095764686	Ref
03066000	BLACKWATER RIVER AT DAVIS, WV	39.127052	-79.46838	85.9	85.9	1.0	85.9000015258789	1580	86.9645697640625	0	0.9877585982306151	Ref
03069500	CHEAT RIVER NEAR PARSONS, WV	39.121555	-79.67553	722.0	722.0	1.0	722.0	1580	715.5387953343751	0	0.9910509630670016	Ref
03070500	BIG SANDY CREEK AT ROCKVILLE, WV	39.62175	-79.70456	200.0		1.0	200.0	1579	200.174571084375	1	0.9991279057902843	Ref
03072000	Dunkard Creek at Shannopin, PA	39.759243	-79.97061	229.0		1.0	229.0	1586	227.4614121640625	0	0.9932812758256003	Non-ref
03074500	Redstone Creek at Waltersburg, PA	39.980076	-79.764206	73.7		1.0	73.69999694824219	1583	73.8015586265625	0	0.9986238545606575	Non-ref
03075500	YOUGHIOGHENY RIVER NEAR OAKLAND, MD	39.421585	-79.42364	134.0		1.0	134.0	1590	135.0315486	0	0.992360684516359	Non-ref
03076500	YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD	39.65361	-79.4083	295.0		1.0	295.0	1590	294.8407279296875	0	0.9994600946769067	Non-ref
03076600	BEAR CREEK AT FRIENDSVILLE, MD	39.65614	-79.39411	48.9		1.0	48.900001525878906	1590	49.547814228125	0	0.9869255039331609	Ref
03078000	CASSELMAN RIVER AT GRANTSVILLE, MD	39.702194	-79.13639	62.5		1.0	62.5	1590	63.7737657578125	0	0.9800268065923885	Ref
03079000	Casselman River at Markleton, PA	39.859917	-79.228836	382.0		1.0	382.0	1590	381.27663991250006	1	0.9981063872054976	Non-ref
03080000	Laurel Hill Creek at Ursina, PA	39.820354	-79.32143	121.0		1.0	121.0	1590	121.937618946875	0	0.9923106670855735	Non-ref
03081000	Youghiogheny River below Confluence, PA	39.827576	-79.372536	1029.0		1.0	1029.0	1590	1027.0872730125	0	0.9981411788265305	Non-ref
03085500	Chartiers Creek at Carnegie, PA	40.400623	-80.09644	257.0		1.0	257.0	1595	257.849262909375	0	0.9967063589796901	Non-ref
03091500	Mahoning River at Pricetown OH	41.131447	-80.9712	273.0	273.0	1.0	273.0	1798	275.7283977328125	0	0.9901047634003358	Non-ref
03093000	Eagle Creek at Phalanx Station OH	41.261166	-80.954254	97.6	97.6	1.0	97.5999984741211	1798	97.3122547734375	0	0.997051806299363	Non-ref
03094000	Mahoning River at Leavittsburg OH	41.239223	-80.880646	575.0	575.0	1.0	575.0	1798	574.3356429484376	0	0.9988445964320652	Non-ref
03098600	Mahoning River below West Ave at Youngstown OH	41.105057	-80.662575	978.0	978.0	1.0	978.0	1798	976.3349882406251	2464	0.9982975339883691	Non-ref
03102850	Shenango River near Transfer, PA	41.353664	-80.39784	337.0		1.0	337.0	1797	338.752958165625	0	0.9948252609361188	Non-ref
03106000	Connoquenessing Creek near Zelienople, PA	40.81701	-80.24229	356.0		1.0	356.0	1757	356.0152373765625	0	0.9999572002123427	Non-ref
03106300	Muddy Creek near Portersville, PA	40.96312	-80.12506	51.2		1.0	51.20000076293945	1757	51.821816471875	273	0.9880008893691902	Non-ref
03106500	Slippery Rock Creek at Wurtemburg, PA	40.883953	-80.23367	398.0		1.0	398.0	1757	402.91120199375	1	0.9878107087381844	Non-ref
03108000	Raccoon Creek at Moffatts Mill, PA	40.627846	-80.33756	178.0		1.0	178.0	1591	178.98276297968752	0	0.9945091752785208	Non-ref
03109500	Little Beaver Creek near East Liverpool OH	40.675896	-80.54063	496.0	496.0	1.0	496.0	1592	496.5009718921875	0	0.9989909951429132	Non-ref
03110000	Yellow Creek near Hammondsville OH	40.53784	-80.725075	147.0	147.0	1.0	147.0	1594	147.4036871953125	0	0.9972613494072397	Non-ref
03111500	Short Creek near Dillonvale OH	40.193405	-80.734245	123.0	123.0	1.0	123.0	1899	123.30549048124999	0	0.9975224908472633	Non-ref
03111548	Wheeling Creek below Blaine OH	40.067017	-80.80842	97.7	97.7	1.0	97.69999694824219	1901	98.1646276421875	1062	0.9952668216127819	Non-ref
03112000	WHEELING CREEK AT ELM GROVE, WV	40.044518	-80.66091	281.0	281.0	1.0	281.0	1900	286.7201492484375	2	0.9800497130619128	Non-ref
03117000	Tuscarawas River at Massillon OH	40.7875	-81.523056	508.0	508.0	1.0	508.0	1881	518.8235020265626	0	0.9791383736775895	Non-ref
03117500	Sandy Creek at Waynesburg OH	40.67256	-81.259834	253.0	253.0	1.0	253.0	1881	253.7322489515625	0	0.9971140879624557	Non-ref
03118000	Middle Branch Nimishillen Creek at Canton OH	40.841446	-81.35372	43.1	43.1	1.0	43.099998474121094	1881	47.74644805625	2	0.9026849164433146	Non-ref
03118500	Nimishillen Creek at North Industry OH	40.74972	-81.369446	172.0	172.0	1.0	172.0	1881	178.852583575	0	0.961685856373853	Non-ref
03124500	Sugar Creek at Strasburg OH	40.587563	-81.52318	311.0	311.0	1.0	311.0	1882	310.137683896875	357	0.9972272794111735	Non-ref
03136500	Kokosing River at Mount Vernon OH	40.405617	-82.499886	202.0	202.0	1.0	202.0	1811	201.65677219531253	1	0.9983008524520423	Non-ref
03139000	Killbuck Creek at Killbuck OH	40.481453	-81.98598	464.0	464.0	1.0	464.0	1809	464.5799544265625	0	0.9987516585228514	Non-ref
03140000	Mill Creek near Coshocton OH	40.362846	-81.86236	27.2	27.2	1.0	27.200000762939453	1810	27.533769078125	0	0.9878778559434234	Ref
03142000	Wills Creek at Cambridge OH	40.014515	-81.58707	406.0	406.0	1.0	406.0	1800	408.6317872234375	365	0.99355951419903	Non-ref
03144000	Wakatomika Creek near Frazeysburg OH	40.13257	-82.14792	140.0	140.0	1.0	140.0	1802	140.9684571265625	1	0.9931299728584458	Ref
03145000	South Fork Licking River near Hebron OH	39.988674	-82.47488	133.0	133.0	1.0	133.0	1799	134.37054792187502	1	0.9898002356686685	Non-ref
03146500	Licking River near Newark OH	40.05923	-82.33959	537.0	537.0	1.0	537.0	1799	539.6057368140625	0	0.9951710357464928	Non-ref
03151400	LITTLE KANAWHA RIVER NR WILDCAT, WV	38.743435	-80.52537	112.0		1.0	112.0	1888	112.38257567812501	731	0.9965957740706999	Non-ref
03157000	Clear Creek near Rockbridge OH	39.588398	-82.57849	89.0	89.0	1.0	89.0	1813	89.34394928593751	0	0.9961502789087963	Non-ref
03157500	Hocking River at Enterprise OH	39.565067	-82.4746	459.0	459.0	1.0	459.0	1813	462.4009829421875	0	0.9926449487184315	Non-ref
03159500	Hocking River at Athens OH	39.32896	-82.08765	943.0		1.0	943.0	1813	948.3729259500001	0	0.9943345852638951	Non-ref
03159540	Shade River near Chester OH	39.06369	-81.881805	156.0	156.0	1.0	156.0	1893	154.7778471125	1	0.9921656866185898	Ref
03161000	SOUTH FORK NEW RIVER NEAR JEFFERSON, NC	36.393333	-81.406944	205.0		1.0	205.0	1658	206.04020298750004	0	0.9949514562089461	Ref
03164000	NEW RIVER NEAR GALAX, VA	36.64735	-80.978966	1141.0		1.0	1141.0	1658	1144.3112977671876	0	0.997106296360397	Ref
03170000	LITTLE RIVER AT GRAYSONTOWN, VA	37.03763	-80.556725	309.0		1.0	309.0	1653	308.90890781250005	0	0.9997052032766992	Ref
03173000	WALKER CREEK AT BANE, VA	37.268177	-80.70951	299.0		1.0	299.0	1664	299.5606619296875	0	0.9981283859967598	Ref
03175500	WOLF CREEK NEAR NARROWS, VA	37.305676	-80.8498	223.0		1.0	223.0	1663	223.28399892500002	366	0.9987280820552868	Non-ref
03177710	BLUESTONE RIVER AT FALLS MILLS, VA	37.271507	-81.304825	44.3		1.0	44.29999923706055	1660	44.43107853750001	2704	0.997049828526471	Non-ref
03179000	BLUESTONE RIVER NEAR PIPESTEM, WV	37.544006	-81.01037	395.0		1.0	395.0	1660	395.524746875	1	0.998673289398082	Non-ref
03180500	GREENBRIER RIVER AT DURBIN, WV	38.543728	-79.833115	133.0	133.0	1.0	133.0	1791	133.781081840625	0	0.9941614925677196	Ref
03182500	GREENBRIER RIVER AT BUCKEYE, WV	38.186222	-80.13	540.0	540.0	1.0	540.0	1791	526.9861693625	0	0.9759003136342594	Ref
03186500	WILLIAMS RIVER AT DYER, WV	38.378998	-80.48397	128.0	128.0	1.0	128.0	1631	128.2322279828125	0	0.9981890045391426	Ref
03187500	CRANBERRY RIVER NEAR RICHWOOD, WV	38.29539	-80.526474	80.4	80.4	1.0	80.4000015258789	1631	80.30838131718751	518	0.9988604451871571	Ref
03189100	GAULEY RIVER NEAR CRAIGSVILLE, WV	38.290943	-80.64092	529.0	529.0	1.0	529.0	1631	528.6127540265625	1289	0.9992679660237476	Non-ref
03190400	MEADOW RIVER NEAR MT. LOOKOUT, WV	38.18983	-80.94676	365.0		1.0	365.0	1632	364.84387062031254	3015	0.9995722482748289	Non-ref
03194700	ELK RIVER BELOW WEBSTER SPRINGS, WV	38.597324	-80.490364	266.0	266.0	1.0	266.0	1877	266.329134221875	731	0.998764182436005	Non-ref
